Jahr,Monat,Tag,Wochentag,Temperatur(C),Niederschlag(mm/Tag),Bewoelkung(Achtel)
2001,12,30,So,3.9,4.9,3
2001,12,31,Mo,2.2,0,1
2002,1,1,Di,-0.4,0,1
2002,1,2,Mi,-0.4,0,0
2002,1,3,Do,-1.3,0,3
2002,1,4,Fr,0.7,0,4
2002,1,5,Sa,-0.9,0,7
2002,1,6,So,-1.3,0,8
2002,1,7,Mo,-0.6,0,8
2002,1,8,Di,0.5,0,4
2002,1,9,Mi,-1.7,0.2,7
2002,1,10,Do,-1.6,0,8
2002,1,11,Fr,-1.3,0,8
2002,1,12,Sa,0.6,0,4
2002,1,13,So,0.6,1.2,5
2002,1,14,Mo,-0.2,0,8
2002,1,15,Di,-1.4,3.2,8
2002,1,16,Mi,1.3,2.9,6
2002,1,17,Do,2.7,0,7
2002,1,18,Fr,3,0,4
2002,1,19,Sa,2.3,0,1
2002,1,20,So,6.4,0,3
2002,1,21,Mo,9.1,0,1
2002,1,22,Di,7.8,0,3
2002,1,23,Mi,7,4.6,4
2002,1,24,Do,8,16.5,5
2002,1,25,Fr,9.7,0,3
2002,1,26,Sa,12,2.9,4
2002,1,27,So,8.4,12,5
2002,1,28,Mo,11.5,0,3
2002,1,29,Di,10.1,0.5,2
2002,1,30,Mi,11.1,0,1
2002,1,31,Do,10.6,0,2
2002,2,1,Fr,12.8,0,2
2002,2,2,Sa,10.5,0,0
2002,2,3,So,13.6,0,2
2002,2,4,Mo,11.7,1.7,4
2002,2,5,Di,10.2,4.6,3
2002,2,6,Mi,5.6,8.9,7
2002,2,7,Do,8.6,0,4
2002,2,8,Fr,6.7,0,5
2002,2,9,Sa,10.8,0.8,6
2002,2,10,So,8.2,1.7,6
2002,2,11,Mo,12.5,0,2
2002,2,12,Di,15.1,0,2
2002,2,13,Mi,15,0,5
2002,2,14,Do,7.7,0.1,7
2002,2,15,Fr,5,0,7
2002,2,16,Sa,6.3,0,3
2002,2,17,So,6.9,0,0
2002,2,18,Mo,9.2,0.1,3
2002,2,19,Di,8.1,0.1,4
2002,2,20,Mi,4.8,36.3,5
2002,2,21,Do,3.8,1.1,4
2002,2,22,Fr,4,3.1,2
2002,2,23,Sa,8.6,3.2,6
2002,2,24,So,5.8,2.2,6
2002,2,25,Mo,8.8,2.3,6
2002,2,26,Di,9.9,1.9,5
2002,2,27,Mi,10.5,8.5,7
2002,2,28,Do,9.9,2.5,3
2002,3,1,Fr,6,21.6,5
2002,3,2,Sa,4,6.7,4
2002,3,3,So,7.6,0,3
2002,3,4,Mo,6.1,0,3
2002,3,5,Di,6.5,0,3
2002,3,6,Mi,11.4,0,4
2002,3,7,Do,12.7,0,2
2002,3,8,Fr,13.9,0,0
2002,3,9,Sa,14.8,0,1
2002,3,10,So,12.7,0,1
2002,3,11,Mo,13.8,0,1
2002,3,12,Di,15,0,3
2002,3,13,Mi,17.7,0,2
2002,3,14,Do,9.4,3,3
2002,3,15,Fr,9.6,1,3
2002,3,16,Sa,11.6,0,4
2002,3,17,So,14.8,0,2
2002,3,18,Mo,15,5.5,4
2002,3,19,Di,12.3,16,7
2002,3,20,Mi,15.9,2.2,5
2002,3,21,Do,19.6,0.4,4
2002,3,22,Fr,14,0.7,3
2002,3,23,Sa,10.5,0.1,2
2002,3,24,So,7.9,0,1
2002,3,25,Mo,6.4,0,1
2002,3,26,Di,7.9,0,0
2002,3,27,Mi,8.6,0,0
2002,3,28,Do,8.8,0,0
2002,3,29,Fr,12.8,0,0
2002,3,30,Sa,10.3,0,3
2002,3,31,So,13.9,0,1
2002,4,1,Mo,14.9,0,0
2002,4,2,Di,16.5,0,1
2002,4,3,Mi,18.1,0,0
2002,4,4,Do,17.7,0,1
2002,4,5,Fr,16,0,2
2002,4,6,Sa,11.3,0,1
2002,4,7,So,7.7,0.5,7
2002,4,8,Mo,9.5,1.4,4
2002,4,9,Di,12.7,0,2
2002,4,10,Mi,10.4,0.3,1
2002,4,11,Do,14.2,0,5
2002,4,12,Fr,15.1,0,5
2002,4,13,Sa,10.2,7.6,6
2002,4,14,So,7.3,1.8,5
2002,4,15,Mo,9.6,0,2
2002,4,16,Di,11.5,0,3
2002,4,17,Mi,12.5,0,1
2002,4,18,Do,15.9,0,1
2002,4,19,Fr,15.7,0,2
2002,4,20,Sa,13.1,1.3,2
2002,4,21,So,13.6,0,2
2002,4,22,Mo,16.4,0,1
2002,4,23,Di,19.9,0,1
2002,4,24,Mi,18.2,0,2
2002,4,25,Do,20.8,0,1
2002,4,26,Fr,18.5,6.8,3
2002,4,27,Sa,14,2.8,3
2002,4,28,So,17.4,0,4
2002,4,29,Mo,14.4,0.1,4
2002,4,30,Di,18.9,0,1
2002,5,1,Mi,11.9,18.8,3
2002,5,2,Do,8.4,33.5,5
2002,5,3,Fr,8.8,25.1,5
2002,5,4,Sa,7.9,8.4,7
2002,5,5,So,10.3,0.2,6
2002,5,6,Mo,13.6,0,2
2002,5,7,Di,16.6,0,2
2002,5,8,Mi,15.7,0.3,5
2002,5,9,Do,15.4,3.2,3
2002,5,10,Fr,17.5,2.1,5
2002,5,11,Sa,15.6,2.6,5
2002,5,12,So,14.6,0.2,5
2002,5,13,Mo,17.7,0,3
2002,5,14,Di,22.1,0.2,1
2002,5,15,Mi,20.9,0,0
2002,5,16,Do,23.7,0,0
2002,5,17,Fr,26.6,0,1
2002,5,18,Sa,13.5,18.5,5
2002,5,19,So,18.1,0,2
2002,5,20,Mo,19.4,0,1
2002,5,21,Di,24.7,0,1
2002,5,22,Mi,16.5,0.8,3
2002,5,23,Do,11.3,21,5
2002,5,24,Fr,17.7,0.3,2
2002,5,25,Sa,11.4,5.9,4
2002,5,26,So,17.7,0,3
2002,5,27,Mo,11.5,6.3,4
2002,5,28,Di,15.9,0.5,5
2002,5,29,Mi,17,1.1,5
2002,5,30,Do,20.1,0,1
2002,5,31,Fr,22.2,0,0
2002,6,1,Sa,22.7,0,1
2002,6,2,So,25.1,0,0
2002,6,3,Mo,18.5,1.5,2
2002,6,4,Di,22.5,0,3
2002,6,5,Mi,18.3,0.6,3
2002,6,6,Do,19.3,7.6,4
2002,6,7,Fr,16.3,0.3,5
2002,6,8,Sa,16.9,2.2,5
2002,6,9,So,17.5,7.4,6
2002,6,10,Mo,15.6,0,5
2002,6,11,Di,20.3,0,2
2002,6,12,Mi,24.5,0,1
2002,6,13,Do,27.8,0,1
2002,6,14,Fr,28.1,0,1
2002,6,15,Sa,31.2,0,2
2002,6,16,So,27.7,0,3
2002,6,17,Mo,29.6,0.4,0
2002,6,18,Di,32.9,0,1
2002,6,19,Mi,30.5,0,1
2002,6,20,Do,29.8,0,1
2002,6,21,Fr,30.7,0,1
2002,6,22,Sa,30.5,0,1
2002,6,23,So,33.5,0,1
2002,6,24,Mo,25.3,2.3,3
2002,6,25,Di,25.4,0,2
2002,6,26,Mi,25.7,0,1
2002,6,27,Do,27.2,10.4,1
2002,6,28,Fr,20.6,31.1,3
2002,6,29,Sa,21.2,0,0
2002,6,30,So,21.9,0,1
2002,7,1,Mo,26.4,0,1
2002,7,2,Di,19.9,0,4
2002,7,3,Mi,21.7,5.6,4
2002,7,4,Do,19.2,0,3
2002,7,5,Fr,22.3,0,2
2002,7,6,Sa,18.6,2.4,4
2002,7,7,So,23.1,0,1
2002,7,8,Mo,28.8,0,0
2002,7,9,Di,28.4,0.2,3
2002,7,10,Mi,18.8,7.1,3
2002,7,11,Do,23.5,0,2
2002,7,12,Fr,25,10.1,2
2002,7,13,Sa,16.2,8.7,3
2002,7,14,So,21.3,0,5
2002,7,15,Mo,21.8,13.3,5
2002,7,16,Di,20.7,14.7,6
2002,7,17,Mi,18.7,11.1,6
2002,7,18,Do,22.2,0,2
2002,7,19,Fr,22.8,0,2
2002,7,20,Sa,28.4,0,1
2002,7,21,So,20.4,18.5,4
2002,7,22,Mo,24.1,0,1
2002,7,23,Di,24.5,0,0
2002,7,24,Mi,21.9,0,2
2002,7,25,Do,22.1,0,2
2002,7,26,Fr,23.6,0,1
2002,7,27,Sa,25.2,0,0
2002,7,28,So,28.3,0,1
2002,7,29,Mo,28.9,0,1
2002,7,30,Di,29.5,21.8,4
2002,7,31,Mi,21.2,4.3,3
2002,8,1,Do,16.3,4.3,2
2002,8,2,Fr,22.9,0.3,3
2002,8,3,Sa,18.2,24.5,5
2002,8,4,So,19.1,1.3,5
2002,8,5,Mo,23.2,0,2
2002,8,6,Di,18.4,15.7,4
2002,8,7,Mi,20.3,1.2,4
2002,8,8,Do,22.3,0.2,2
2002,8,9,Fr,17.5,3.7,4
2002,8,10,Sa,15.9,13.6,5
2002,8,11,So,14.7,0.2,7
2002,8,12,Mo,20.7,0,4
2002,8,13,Di,23.3,0,1
2002,8,14,Mi,23.2,0,0
2002,8,15,Do,24,0,1
2002,8,16,Fr,25.1,0,1
2002,8,17,Sa,25.1,0,0
2002,8,18,So,26.6,0,0
2002,8,19,Mo,28,0,1
2002,8,20,Di,23.2,0.2,2
2002,8,21,Mi,23.5,0.1,3
2002,8,22,Do,22.6,0,2
2002,8,23,Fr,24.7,0.4,2
2002,8,24,Sa,24.2,11,3
2002,8,25,So,22.3,1.7,2
2002,8,26,Mo,21,11.2,4
2002,8,27,Di,21.9,0.3,2
2002,8,28,Mi,23.4,0,1
2002,8,29,Do,24,0,2
2002,8,30,Fr,24.1,0,2
2002,8,31,Sa,22.6,0,3
2002,9,1,So,19.9,0,6
2002,9,2,Mo,20,1.2,5
2002,9,3,Di,20.6,4.9,3
2002,9,4,Mi,22,0.5,3
2002,9,5,Do,17.5,5,4
2002,9,6,Fr,21.7,0.1,4
2002,9,7,Sa,23,0,2
2002,9,8,So,22.5,0.2,1
2002,9,9,Mo,18.5,7.9,2
2002,9,10,Di,20,0.1,2
2002,9,11,Mi,18.5,0.4,2
2002,9,12,Do,18,0,7
2002,9,13,Fr,18.5,0,4
2002,9,14,Sa,18.6,0,2
2002,9,15,So,20.1,0,0
2002,9,16,Mo,18.6,0,1
2002,9,17,Di,20,0,1
2002,9,18,Mi,21.3,0,1
2002,9,19,Do,22.4,2.3,3
2002,9,20,Fr,23.4,1.3,4
2002,9,21,Sa,18.6,0,4
2002,9,22,So,17.2,0.2,5
2002,9,23,Mo,12.2,1.5,6
2002,9,24,Di,10.7,0.1,5
2002,9,25,Mi,9.7,0,4
2002,9,26,Do,13,3.2,5
2002,9,27,Fr,15.3,0.1,3
2002,9,28,Sa,15.9,0,2
2002,9,29,So,13.2,0,2
2002,9,30,Mo,15.5,0,0
2002,10,1,Di,17,0,0
2002,10,2,Mi,17.6,0,3
2002,10,3,Do,18.8,0,1
2002,10,4,Fr,18.3,0,5
2002,10,5,Sa,15.5,0,3
2002,10,6,So,12.8,0.3,4
2002,10,7,Mo,14.8,0,4
2002,10,8,Di,12.7,0,2
2002,10,9,Mi,12.9,0.1,5
2002,10,10,Do,12.3,4.5,3
2002,10,11,Fr,13.2,2.7,7
2002,10,12,Sa,16.5,0.6,5
2002,10,13,So,15.2,3.1,3
2002,10,14,Mo,13.9,4.7,5
2002,10,15,Di,19.2,0,3
2002,10,16,Mi,22.7,7.6,4
2002,10,17,Do,11,46.5,4
2002,10,18,Fr,9.5,6,5
2002,10,19,Sa,12.4,1.2,2
2002,10,20,So,11.9,0,1
2002,10,21,Mo,12.9,32.3,5
2002,10,22,Di,17,6.1,4
2002,10,23,Mi,14.2,3.5,4
2002,10,24,Do,13.2,1.9,4
2002,10,25,Fr,14.1,16.9,6
2002,10,26,Sa,18,0,1
2002,10,27,So,19.8,0,3
2002,10,28,Mo,13.2,0,0
2002,10,29,Di,12.1,0,0
2002,10,30,Mi,14.8,0,1
2002,10,31,Do,15.5,0,3
2002,11,1,Fr,14.8,0,3
2002,11,2,Sa,11.6,24.1,6
2002,11,3,So,16.6,15.9,5
2002,11,4,Mo,9.5,14.6,7
2002,11,5,Di,10,0.3,3
2002,11,6,Mi,8.5,0,4
2002,11,7,Do,7.2,7.9,5
2002,11,8,Fr,7.9,0.1,3
2002,11,9,Sa,7.4,12.3,4
2002,11,10,So,9.3,3.9,7
2002,11,11,Mo,12.8,8.1,4
2002,11,12,Di,10.1,0.4,3
2002,11,13,Mi,14.3,4.1,4
2002,11,14,Do,5.8,64.2,6
2002,11,15,Fr,8.5,30.1,7
2002,11,16,Sa,9.1,28.4,6
2002,11,17,So,11.3,0,2
2002,11,18,Mo,9.1,0.7,6
2002,11,19,Di,9,0,5
2002,11,20,Mi,8.3,0,3
2002,11,21,Do,6.4,7.7,6
2002,11,22,Fr,9,1.1,4
2002,11,23,Sa,7,16,4
2002,11,24,So,7.8,32.4,5
2002,11,25,Mo,9.2,5.2,5
2002,11,26,Di,9.4,2.7,6
2002,11,27,Mi,9.5,0,7
2002,11,28,Do,8.6,10.8,7
2002,11,29,Fr,10.4,3.7,5
2002,11,30,Sa,8.4,0.6,5
2002,12,1,So,7.1,2.4,4
2002,12,2,Mo,6.1,3,6
2002,12,3,Di,5.9,0.9,4
2002,12,4,Mi,5.4,0,7
2002,12,5,Do,5.4,0,7
2002,12,6,Fr,6.3,0,7
2002,12,7,Sa,4.9,0,8
2002,12,8,So,4.4,0,8
2002,12,9,Mo,4.1,4,8
2002,12,10,Di,2.3,0,8
2002,12,11,Mi,2.1,0,8
2002,12,12,Do,3.4,2.8,7
2002,12,13,Fr,4.3,0.6,7
2002,12,14,Sa,4.1,2.2,8
2002,12,15,So,7.9,5.6,6
2002,12,16,Mo,8.7,10.8,4
2002,12,17,Di,8.7,12.8,5
2002,12,18,Mi,5.9,0.3,7
2002,12,19,Do,4.5,0,8
2002,12,20,Fr,4.6,0.1,5
2002,12,21,Sa,7.7,4.1,4
2002,12,22,So,9,9.3,5
2002,12,23,Mo,10.4,0.6,7
2002,12,24,Di,8.5,0.5,8
2002,12,25,Mi,8.2,0.6,8
2002,12,26,Do,8.1,4,5
2002,12,27,Fr,7.2,0.8,5
2002,12,28,Sa,8,7.6,6
2002,12,29,So,7.6,1.6,4
2002,12,30,Mo,10.6,1.2,5
2002,12,31,Di,8.4,4.9,6
2003,1,1,Mi,8.1,0.8,4
2003,1,2,Do,13.5,7,6
2003,1,3,Fr,9.2,3,5
2003,1,4,Sa,7.4,9.9,6
2003,1,5,So,-0.4,0,5
2003,1,6,Mo,-0.3,0,6
2003,1,7,Di,-1.1,0,4
2003,1,8,Mi,-2.5,1.7,6
2003,1,9,Do,-1.5,0,8
2003,1,10,Fr,-3.2,0,8
2003,1,11,Sa,-4.2,0,8
2003,1,12,So,-4,0,4
2003,1,13,Mo,-2.2,0,1
2003,1,14,Di,1.6,0.4,7
2003,1,15,Mi,4.2,0,4
2003,1,16,Do,4.8,0,4
2003,1,17,Fr,4.3,0,4
2003,1,18,Sa,2.8,1.4,7
2003,1,19,So,2.9,2,5
2003,1,20,Mo,2,0.8,8
2003,1,21,Di,5.7,22,5
2003,1,22,Mi,5.9,15.4,6
2003,1,23,Do,4.8,5.8,6
2003,1,24,Fr,7.5,0.1,5
2003,1,25,Sa,3,0,6
2003,1,26,So,4.3,0,4
2003,1,27,Mo,5.9,0,2
2003,1,28,Di,8.3,1.6,5
2003,1,29,Mi,1.7,7.2,6
2003,1,30,Do,1.5,0.6,5
2003,1,31,Fr,0.9,0,1
2003,2,1,Sa,-3.7,0,3
2003,2,2,So,2,0.3,5
2003,2,3,Mo,4.1,17.5,6
2003,2,4,Di,1.1,3.4,6
2003,2,5,Mi,1.4,0.6,7
2003,2,6,Do,1.9,0,4
2003,2,7,Fr,0.2,0,3
2003,2,8,Sa,3.9,0,1
2003,2,9,So,3,0.4,6
2003,2,10,Mo,3.3,0.2,8
2003,2,11,Di,2.3,0,8
2003,2,12,Mi,0.9,0,7
2003,2,13,Do,-0.8,0,7
2003,2,14,Fr,-0.1,0,8
2003,2,15,Sa,-1.2,0,8
2003,2,16,So,-1.6,0,7
2003,2,17,Mo,-0.5,0,5
2003,2,18,Di,-1.4,0,5
2003,2,19,Mi,-2.1,0,4
2003,2,20,Do,0.6,0,2
2003,2,21,Fr,4.1,0,0
2003,2,22,Sa,5.5,0,0
2003,2,23,So,6,0,0
2003,2,24,Mo,6.4,0,0
2003,2,25,Di,7.8,0,2
2003,2,26,Mi,8,0,1
2003,2,27,Do,8.5,0,5
2003,2,28,Fr,11.4,0,4
2003,3,1,Sa,13.8,3.9,3
2003,3,2,So,9.1,9.5,6
2003,3,3,Mo,8.5,0,3
2003,3,4,Di,9.6,0,3
2003,3,5,Mi,11.8,0,0
2003,3,6,Do,8.5,2.7,4
2003,3,7,Fr,8.7,0,2
2003,3,8,Sa,11.5,0,2
2003,3,9,So,11.7,0,1
2003,3,10,Mo,14.2,0,0
2003,3,11,Di,19.4,0,2
2003,3,12,Mi,17.6,0,4
2003,3,13,Do,10.7,0,1
2003,3,14,Fr,7.7,0,0
2003,3,15,Sa,5.5,0,2
2003,3,16,So,5.9,0,2
2003,3,17,Mo,8.8,0,0
2003,3,18,Di,11.4,0,0
2003,3,19,Mi,11.4,0,0
2003,3,20,Do,13.7,0,0
2003,3,21,Fr,11.9,0,1
2003,3,22,Sa,11.1,0,0
2003,3,23,So,12.7,0,0
2003,3,24,Mo,15.2,0,0
2003,3,25,Di,15.5,0,0
2003,3,26,Mi,15.4,0,0
2003,3,27,Do,16.2,0,2
2003,3,28,Fr,16.2,1,4
2003,3,29,Sa,16.8,0,2
2003,3,30,So,17.1,0.1,2
2003,3,31,Mo,16.8,0,2
2003,4,1,Di,18.4,0,2
2003,4,2,Mi,7.6,13.1,6
2003,4,3,Do,7.6,0,5
2003,4,4,Fr,8.9,0,1
2003,4,5,Sa,12.7,0,1
2003,4,6,So,11,0,2
2003,4,7,Mo,5.4,0,0
2003,4,8,Di,7,0,4
2003,4,9,Mi,7.2,1.9,5
2003,4,10,Do,5.8,12.7,4
2003,4,11,Fr,8.8,0.6,4
2003,4,12,Sa,12.2,0.2,4
2003,4,13,So,14,0,0
2003,4,14,Mo,16,0,2
2003,4,15,Di,18.8,0,1
2003,4,16,Mi,19.7,0,1
2003,4,17,Do,19.4,0,1
2003,4,18,Fr,18.8,0,0
2003,4,19,Sa,12.2,4.2,2
2003,4,20,So,16,0,2
2003,4,21,Mo,17.1,0,2
2003,4,22,Di,18.7,0,1
2003,4,23,Mi,18.4,0,1
2003,4,24,Do,20.4,0,1
2003,4,25,Fr,20.8,0,2
2003,4,26,Sa,14,2.8,5
2003,4,27,So,18.1,0.4,3
2003,4,28,Mo,22.2,0,2
2003,4,29,Di,22.6,0,4
2003,4,30,Mi,16.3,23.1,5
2003,5,1,Do,17.4,0,2
2003,5,2,Fr,15.9,3.4,4
2003,5,3,Sa,17.4,0.8,2
2003,5,4,So,20.8,0,0
2003,5,5,Mo,23,0,1
2003,5,6,Di,23.3,0,1
2003,5,7,Mi,24.2,0,0
2003,5,8,Do,22.2,0,2
2003,5,9,Fr,20.6,0,2
2003,5,10,Sa,19.6,0,3
2003,5,11,So,21.6,2.6,2
2003,5,12,Mo,20.7,0,3
2003,5,13,Di,15.4,1.8,5
2003,5,14,Mi,13.9,0,2
2003,5,15,Do,15.8,0,0
2003,5,16,Fr,19.3,0,2
2003,5,17,Sa,14.2,0.5,5
2003,5,18,So,22.3,0.5,5
2003,5,19,Mo,22.9,10.9,5
2003,5,20,Di,13.9,3.1,4
2003,5,21,Mi,14.6,4.4,5
2003,5,22,Do,16.1,0,5
2003,5,23,Fr,21.3,0,1
2003,5,24,Sa,27.9,0,3
2003,5,25,So,15.2,2.1,7
2003,5,26,Mo,15.8,0,7
2003,5,27,Di,19.2,0,6
2003,5,28,Mi,22.4,0.2,4
2003,5,29,Do,24.2,0,2
2003,5,30,Fr,24.6,0,1
2003,5,31,Sa,28,0.2,1
2003,6,1,So,26.5,0.3,1
2003,6,2,Mo,24.5,0.2,1
2003,6,3,Di,25.7,0,2
2003,6,4,Mi,28.9,0,2
2003,6,5,Do,28.6,19.6,3
2003,6,6,Fr,25.3,0.2,4
2003,6,7,Sa,27.2,0,1
2003,6,8,So,29.4,0.2,3
2003,6,9,Mo,26.7,0,1
2003,6,10,Di,31.6,0,1
2003,6,11,Mi,30.6,0,1
2003,6,12,Do,32.7,0,1
2003,6,13,Fr,29,0,1
2003,6,14,Sa,32.9,4.5,2
2003,6,15,So,27.9,0.8,2
2003,6,16,Mo,28.8,0,1
2003,6,17,Di,29.1,0,2
2003,6,18,Mi,24.4,3.8,2
2003,6,19,Do,26.5,0,0
2003,6,20,Fr,30.2,0,0
2003,6,21,Sa,29.3,0,0
2003,6,22,So,29.4,0,0
2003,6,23,Mo,34.8,0,1
2003,6,24,Di,33.3,1.2,2
2003,6,25,Mi,34.1,0.1,2
2003,6,26,Do,28.2,9.5,2
2003,6,27,Fr,29.3,0,1
2003,6,28,Sa,26.1,0,1
2003,6,29,So,31.3,0,1
2003,6,30,Mo,32.8,0,1
2003,7,1,Di,17.6,16.5,6
2003,7,2,Mi,21.4,0.7,4
2003,7,3,Do,20.1,0.2,3
2003,7,4,Fr,17.2,3.2,4
2003,7,5,Sa,22,0,1
2003,7,6,So,23.6,0,1
2003,7,7,Mo,26.7,0,1
2003,7,8,Di,27.5,0,1
2003,7,9,Mi,27.1,0,0
2003,7,10,Do,28.9,0,0
2003,7,11,Fr,29.6,0,1
2003,7,12,Sa,30.8,0,0
2003,7,13,So,29.9,0,0
2003,7,14,Mo,30.3,0,0
2003,7,15,Di,34,0,3
2003,7,16,Mi,30.5,0,3
2003,7,17,Do,25.4,0,3
2003,7,18,Fr,26.7,0,0
2003,7,19,Sa,31.3,0,0
2003,7,20,So,34.3,0,1
2003,7,21,Mo,25,6.8,3
2003,7,22,Di,28.9,0,2
2003,7,23,Mi,28.6,0,2
2003,7,24,Do,23.8,0,2
2003,7,25,Fr,28.5,0,2
2003,7,26,Sa,31.4,0,3
2003,7,27,So,21.5,16.4,5
2003,7,28,Mo,24.8,0.1,1
2003,7,29,Di,26.1,0,1
2003,7,30,Mi,27.1,2.3,1
2003,7,31,Do,22.5,0.1,2
2003,8,1,Fr,26.2,0,0
2003,8,2,Sa,29.5,0,0
2003,8,3,So,31.3,0,0
2003,8,4,Mo,33.3,0,0
2003,8,5,Di,34.2,0,1
2003,8,6,Mi,34.1,0,1
2003,8,7,Do,33.8,0,0
2003,8,8,Fr,33.3,0,1
2003,8,9,Sa,33.5,0,0
2003,8,10,So,34.1,0,0
2003,8,11,Mo,34.7,0,0
2003,8,12,Di,34.2,0,0
2003,8,13,Mi,35.1,0,2
2003,8,14,Do,31.4,0,4
2003,8,15,Fr,21.7,12.7,3
2003,8,16,Sa,28.3,26,4
2003,8,17,So,27,15.4,3
2003,8,18,Mo,25.1,0.1,1
2003,8,19,Di,27.4,0,2
2003,8,20,Mi,26.9,0.6,2
2003,8,21,Do,24.6,0,2
2003,8,22,Fr,27.3,0,0
2003,8,23,Sa,28.3,0,0
2003,8,24,So,27.5,0,1
2003,8,25,Mo,28.3,0,2
2003,8,26,Di,29,0,1
2003,8,27,Mi,29.7,0,1
2003,8,28,Do,24.9,14.2,2
2003,8,29,Fr,20.6,18,3
2003,8,30,Sa,20.8,14.2,6
2003,8,31,So,19,9.1,2
2003,9,1,Mo,19.3,0,2
2003,9,2,Di,19.7,0,0
2003,9,3,Mi,18.5,0.1,0
2003,9,4,Do,20.5,0.1,0
2003,9,5,Fr,18.4,0.6,6
2003,9,6,Sa,20.4,0,4
2003,9,7,So,21.2,26.1,2
2003,9,8,Mo,19.4,2.6,2
2003,9,9,Di,17.9,3.5,6
2003,9,10,Mi,19.5,0,4
2003,9,11,Do,17.6,0,5
2003,9,12,Fr,19.7,0,2
2003,9,13,Sa,19.9,0,1
2003,9,14,So,17.7,0,1
2003,9,15,Mo,19,0,0
2003,9,16,Di,21,0,0
2003,9,17,Mi,22.1,0,0
2003,9,18,Do,23.3,0,0
2003,9,19,Fr,23.7,0,0
2003,9,20,Sa,25.2,0,0
2003,9,21,So,23.8,0,0
2003,9,22,Mo,25.6,0,1
2003,9,23,Di,16.6,3.9,5
2003,9,24,Mi,16.6,0.3,4
2003,9,25,Do,16.2,0,1
2003,9,26,Fr,22.3,0,1
2003,9,27,Sa,18.2,5.8,4
2003,9,28,So,15.8,23.7,5
2003,9,29,Mo,17.6,3.1,2
2003,9,30,Di,16.2,0,1
2003,10,1,Mi,14.7,13.5,5
2003,10,2,Do,17.7,0,4
2003,10,3,Fr,18.2,23.3,2
2003,10,4,Sa,17.5,5.5,4
2003,10,5,So,9.9,9.5,5
2003,10,6,Mo,12.7,0.5,2
2003,10,7,Di,10.5,22.9,7
2003,10,8,Mi,12.1,0,3
2003,10,9,Do,14.2,0.2,4
2003,10,10,Fr,16.6,0.3,1
2003,10,11,Sa,15.3,0,3
2003,10,12,So,14.1,0,6
2003,10,13,Mo,15.4,0.3,6
2003,10,14,Di,13,3.2,8
2003,10,15,Mi,10.3,0,6
2003,10,16,Do,8.7,0,7
2003,10,17,Fr,7.8,0,6
2003,10,18,Sa,8.3,0,4
2003,10,19,So,9.5,12.7,6
2003,10,20,Mo,13.3,15,6
2003,10,21,Di,9.5,1.4,5
2003,10,22,Mi,8.6,0,2
2003,10,23,Do,6.8,9.3,5
2003,10,24,Fr,4.5,0.2,7
2003,10,25,Sa,5.6,0,1
2003,10,26,So,6.5,0,1
2003,10,27,Mo,6.7,0,2
2003,10,28,Di,7,0.1,3
2003,10,29,Mi,8.5,17,5
2003,10,30,Do,8.5,10.1,6
2003,10,31,Fr,9.5,31.7,4
2003,11,1,Sa,11.4,2.4,2
2003,11,2,So,12.3,0,3
2003,11,3,Mo,9.6,2.7,5
2003,11,4,Di,11.7,0.3,4
2003,11,5,Mi,10.5,0.2,0
2003,11,6,Do,7,0.1,4
2003,11,7,Fr,7.6,0,4
2003,11,8,Sa,6.4,0.8,3
2003,11,9,So,5.7,0,6
2003,11,10,Mo,9.9,0,2
2003,11,11,Di,5.8,0.8,7
2003,11,12,Mi,8.6,4,6
2003,11,13,Do,11.2,0.4,2
2003,11,14,Fr,8.4,0.2,3
2003,11,15,Sa,9.9,0.2,2
2003,11,16,So,9.8,6.7,6
2003,11,17,Mo,9.2,4.5,3
2003,11,18,Di,9.1,0,0
2003,11,19,Mi,9.9,0,0
2003,11,20,Do,6.1,0.5,0
2003,11,21,Fr,5.3,0.4,0
2003,11,22,Sa,5.4,0.9,0
2003,11,23,So,6.3,1.8,8
2003,11,24,Mo,9.3,0.3,6
2003,11,25,Di,12.9,0.8,4
2003,11,26,Mi,10,0.4,4
2003,11,27,Do,3,26.4,5
2003,11,28,Fr,6.2,0.2,5
2003,11,29,Sa,5.2,0,7
2003,11,30,So,7.2,1.2,7
2003,12,1,Mo,7.4,0.3,5
2003,12,2,Di,7.7,0.3,4
2003,12,3,Mi,9.3,0,1
2003,12,4,Do,8.4,0,1
2003,12,5,Fr,5.5,0,8
2003,12,6,Sa,3.9,0.4,8
2003,12,7,So,2.2,0,6
2003,12,8,Mo,3.5,0,2
2003,12,9,Di,2.1,0,8
2003,12,10,Mi,8,0,2
2003,12,11,Do,7,0,3
2003,12,12,Fr,10,0.1,3
2003,12,13,Sa,9.5,0.1,2
2003,12,14,So,10.5,1.9,6
2003,12,15,Mo,4.6,0.2,6
2003,12,16,Di,4.4,0,1
2003,12,17,Mi,2.8,0,2
2003,12,18,Do,2.6,0,2
2003,12,19,Fr,4,0.1,6
2003,12,20,Sa,8,0.6,2
2003,12,21,So,7.9,15.4,5
2003,12,22,Mo,3,1.4,5
2003,12,23,Di,1.8,0,3
2003,12,24,Mi,0.7,0,0
2003,12,25,Do,0.8,0,0
2003,12,26,Fr,3.1,0,0
2003,12,27,Sa,9.5,0,2
2003,12,28,So,6.1,7.6,5
2003,12,29,Mo,3.9,0,2
